path,type,size_bytes,lines,package,runtime_or_dev,imports_in_count,imports_out_count,public_symbols,entrypoint,dynamic_reference_risk,side_effect_on_import,network_access,filesystem_write,starts_thread_or_process,qt_dependency,tests_covering_file,responsibility,current_status,proposed_action,destination,confidence,evidence
TerraLab/light_pollution/mlim.py,python,1566,54,TerraLab.light_pollution,runtime,1,0,calculate_mlim;calculate_mlim_from_sqm,,false,false,false,false,false,false,,mlim.py Calculates limiting magnitude given an observer's Bortle class and the altitude angle of the observed object.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/light_pollution/modes.py,python,2134,74,TerraLab.light_pollution,runtime,24,0,bortle_to_magnitude;clamp_bortle;is_automatic_mode;magnitude_to_bortle;mode_uses_bortle;normalize_light_pollution_mode;resolve_bortle_class,,false,false,false,false,false,false,tests/test_data_layers_ui_contract.py;tests/test_diffuse_noise.py;tests/test_light_pollution_modes.py;tests/test_milky_way.py;tests/test_scene_controller_render_state.py;tests/test_telescope_runtime.py;tests/test_visual_magnitude_engine.py,Light-pollution mode definitions and shared conversions.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/light_pollution/processing.py,python,5506,150,TerraLab.light_pollution,runtime,4,1,convolve_dvnl;iter_tile_windows;predict_sqm_raster;preprocess_dvnl,,false,false,false,true,false,false,tests/light_pollution/test_processing.py,Raster processing services for the supported DVNL/SQM commands.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/render/README.md,documentation,315,8,TerraLab.render,runtime,0,0,,,false,false,false,false,false,false,,TerraLab render runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/render/__init__.py,python,0,0,TerraLab.render,runtime,0,0,,,false,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/terrain/test_elevation_query.py;tests/terrain/test_vectorized_raycast.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_canvas_input_handler.py;tests/test_canvas_selection.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_diffuse_coords.py;tests/test_diffuse_noise.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_milky_way.py;tests/test_s2glc_download.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_surface_mode_switch.py;tests/test_terrain_representation.py;tests/test_worker_data_sources.py,TerraLab render runtime.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/render/grid_renderer.py,python,2028,76,TerraLab.render,runtime,2,0,GridRenderer;draw_celestial_grid,,true,false,false,false,false,true,tests/architecture/test_boundaries.py,Grid renderer layer interface. Current implementation delegates to optional callback for safe migration.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/render/horizon_renderer.py,python,2213,75,TerraLab.render,runtime,2,0,HorizonRenderer;draw_ground_mask,,true,false,false,false,false,true,tests/architecture/test_boundaries.py,Horizon renderer layer interface. Current implementation is a no-op placeholder because horizon is still drawn in the legacy AstroCanvas path. Kept for modular migration compatibility.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
TerraLab/render/overlays_renderer.py,python,58844,1594,TerraLab.render,runtime,4,3,OverlaysRenderer;draw_compass;draw_light_domes;draw_moon_skyfield;draw_ngc_overlay;draw_planet;draw_satellites;draw_single_city_dome;draw_skyfield_objects;draw_sun_skyfield;get_eclipse_dimming_factor;get_moon_projection;interpolate_col;interpolate_col_loc;ngc_symbol_for_type,,true,false,false,true,false,true,tests/architecture/test_boundaries.py;tests/test_astro_rendering.py,Overlay renderer layer interface. Current implementation delegates to optional callback for safe migration.,oversized,SPLIT,,0.90,Productive module has 1594 lines (>800 target). 16 broad exception handlers.
TerraLab/render/qt/README.md,documentation,227,6,TerraLab.render,runtime,0,0,,,false,false,false,false,false,false,,TerraLab render runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/render/qt/__init__.py,python,44,1,TerraLab.render,runtime,0,0,,,false,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/terrain/test_elevation_query.py;tests/terrain/test_vectorized_raycast.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_canvas_input_handler.py;tests/test_canvas_selection.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_milky_way.py;tests/test_s2glc_download.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_surface_mode_switch.py;tests/test_terrain_representation.py;tests/test_worker_data_sources.py,Qt adapters for the pure render core.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/render/qt/context.py,python,429,20,TerraLab.render,runtime,3,0,QtRenderContext,,true,false,false,false,false,false,tests/test_light_pollution_sampler_spatial.py;tests/test_milky_way.py;tests/test_s2glc_download.py;tests/test_terrain_render_pipeline.py;tests/test_terrain_surface_render.py,Qt rendering context passed to painter adapters.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/render/scope_renderer.py,python,1222,40,TerraLab.render,runtime,1,1,ScopeRenderer,,false,false,false,false,false,false,,Renderer especific per mode telescopi. No fa IO ni accedeix directament al widget.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
TerraLab/render/sky/README.md,documentation,296,7,TerraLab.render,runtime,0,0,,,false,false,false,false,false,false,,TerraLab render runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/render/sky/__init__.py,python,136,5,TerraLab.render,runtime,0,1,,,true,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/terrain/test_elevation_query.py;tests/terrain/test_vectorized_raycast.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_canvas_input_handler.py;tests/test_canvas_selection.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_diffuse_coords.py;tests/test_diffuse_noise.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_milky_way.py;tests/test_s2glc_download.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_surface_mode_switch.py;tests/test_terrain_representation.py;tests/test_worker_data_sources.py,Renderitzadors del cel modulars.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/render/sky/milkyway_overlay.py,python,43440,1173,TerraLab.render,runtime,6,5,MilkyWayOverlay,,true,false,false,true,false,true,tests/test_astro_rendering.py;tests/test_diffuse_coords.py;tests/test_diffuse_noise.py;tests/test_milky_way.py,Capa de Via Lactia basada en textura equirectangular RGBA.,oversized,SPLIT,,0.90,Productive module has 1173 lines (>800 target). 6 broad exception handlers.
TerraLab/render/sky_renderer.py,python,11342,350,TerraLab.render,runtime,3,7,SkyRenderer;draw_background;sky_color_phys,,true,false,false,false,false,true,tests/architecture/test_boundaries.py;tests/test_milky_way.py,Sky renderer orchestrator with per-layer timing.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/render/stars_renderer.py,python,82529,2182,TerraLab.render,runtime,10,6,StarsRenderResult;StarsRenderer;build_scope_spatial_index_payload;draw_analytic_trails;draw_analytic_trails_numpy;draw_scope_solar_disc;get_scope_solar_pattern,,true,false,false,false,false,true,tests/architecture/test_boundaries.py;tests/test_astro_rendering.py,Photometric stellar renderer with pixel bucketing and PSF.,compatibility_risk,SPLIT,,0.90,Productive module has 2182 lines (>800 target). 24 broad exception handlers.
TerraLab/render/workers/README.md,documentation,287,7,TerraLab.render,runtime,0,0,,,false,false,false,false,false,false,,TerraLab render runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/render/workers/__init__.py,python,37,1,TerraLab.render,runtime,0,0,,,false,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/terrain/test_elevation_query.py;tests/terrain/test_vectorized_raycast.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_canvas_input_handler.py;tests/test_canvas_selection.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_s2glc_download.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_surface_mode_switch.py;tests/test_terrain_representation.py;tests/test_worker_data_sources.py,Rendering background workers.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/render/workers/star_render.py,python,29495,804,TerraLab.render,runtime,1,1,StarRenderWorker,,true,false,false,false,true,true,,Background star and trail rendering worker.,compatibility_risk,SPLIT,,0.90,Productive module has 804 lines (>800 target). 3 broad exception handlers.
TerraLab/scene/README.md,documentation,336,10,TerraLab.scene,runtime,0,0,,,false,false,false,false,false,false,,TerraLab scene runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/scene/__init__.py,python,0,0,TerraLab.scene,runtime,0,0,,,false,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/architecture/test_import_safety.py;tests/terrain/test_elevation_query.py;tests/terrain/test_vectorized_raycast.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_canvas_input_handler.py;tests/test_canvas_selection.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_diffuse_coords.py;tests/test_diffuse_noise.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_milky_way.py;tests/test_s2glc_download.py;tests/test_scene_controller_render_state.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_spherical_math.py;tests/test_surface_mode_switch.py;tests/test_terrain_representation.py;tests/test_worker_data_sources.py,TerraLab scene runtime.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/scene/camera.py,python,1590,61,TerraLab.scene,runtime,11,1,Camera,,false,false,false,false,false,false,tests/test_astro_rendering.py;tests/test_canvas_input_handler.py;tests/test_diffuse_coords.py;tests/test_diffuse_noise.py;tests/test_milky_way.py;tests/test_spherical_math.py,Camera state used by scene and render layers.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
TerraLab/scene/projection.py,python,5925,216,TerraLab.scene,runtime,8,1,local_sidereal_angle;project_universal_stereo_numpy;project_universal_stereo_point;radec_to_altaz_numpy;unproject_universal_stereo_point,,false,false,false,false,false,false,tests/test_astro_rendering.py;tests/test_diffuse_coords.py;tests/test_s2glc_land_cover.py;tests/test_spherical_math.py;tests/test_terrain_surface_render.py,Projection helpers for sky coordinates and stereographic screen mapping.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. 1 broad exception handlers.
TerraLab/scene/render_state.py,python,3830,139,TerraLab.scene,runtime,2,2,RenderState,,false,false,false,false,false,false,,Snapshot immutable de render per frame. `RenderState` és el contracte estable entre `SceneController` i renderers.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
TerraLab/scene/scene_controller.py,python,8731,253,TerraLab.scene,runtime,2,4,SceneController,,false,false,false,false,false,false,tests/test_scene_controller_render_state.py,Controlador d'escena per al bucle de 60 FPS. No fa IO ni gestió de threads. Només actualitza estat i crea `RenderState`.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. 2 broad exception handlers.
TerraLab/scene/scene_state.py,python,22988,625,TerraLab.scene,runtime,4,6,SceneState;build_star_scene_state,,true,false,false,false,false,false,tests/architecture/test_import_safety.py;tests/test_diffuse_noise.py;tests/test_milky_way.py,Scene state used by render pipeline.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers. 5 broad exception handlers.
TerraLab/terrain/README.md,documentation,1937,51,TerraLab.terrain,runtime,0,0,,,false,false,false,false,false,false,,TerraLab terrain runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/terrain/__init__.py,python,28,1,TerraLab.terrain,runtime,5,0,,,false,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/architecture/test_import_safety.py;tests/terrain/test_asc_cache.py;tests/terrain/test_bands.py;tests/terrain/test_elevation_query.py;tests/terrain/test_raster_windows.py;tests/terrain/test_tile_index.py;tests/terrain/test_vectorized_raycast.py;tests/test_adaptive_sampling.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_canvas_input_handler.py;tests/test_canvas_selection.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_data_sources.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_light_pollution_sampler_spatial.py;tests/test_light_pollution_typed_chain.py;tests/test_morell_puig_den_cama.py;tests/test_onboarding_dem_autolocation.py;tests/test_providers.py;tests/test_ray_precision.py;tests/test_s2glc_download.py;tests/test_s2glc_land_cover.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_surface_lod_cache.py;tests/test_surface_mode_switch.py;tests/test_terrain_render_pipeline.py;tests/test_terrain_representation.py;tests/test_terrain_surface_render.py;tests/test_terrain_visibility_range.py;tests/test_tile_cache_load_safety.py;tests/test_worker_data_sources.py,TerraLab terrain runtime.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/terrain/asc_cache_builder.py,python,5098,146,TerraLab.terrain,runtime,2,0,main;materialize_asc_caches_spawned;materialize_asc_tile,,false,false,false,true,true,false,tests/terrain/test_asc_cache.py,"Offline, spawn-based materialisation of ESRI ASCII elevation tiles.",compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
TerraLab/terrain/bake_process.py,python,28290,732,TerraLab.terrain,runtime,1,15,main;preview_callback,,true,false,false,true,false,false,tests/terrain/test_vectorized_raycast.py;tests/test_bake_process_atomic_save.py;tests/test_terrain_representation.py,TerraLab terrain runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. 10 broad exception handlers.
TerraLab/terrain/crs.py,python,11002,333,TerraLab.terrain,runtime,29,0,CoordinateFrame;CoordinateTransformService;meridian_convergence_degrees;normalize_crs;transformer_transform,,true,false,false,false,true,false,tests/light_pollution/test_processing.py;tests/terrain/test_raster_windows.py;tests/test_assets_manager_data_sources.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_data_sources.py;tests/test_geospatial_providers.py;tests/test_light_pollution_sampler_crs.py;tests/test_light_pollution_sampler_spatial.py;tests/test_light_pollution_typed_chain.py;tests/test_morell_puig_den_cama.py;tests/test_onboarding_dem_autolocation.py;tests/test_s2glc_download.py;tests/test_s2glc_land_cover.py;tests/test_surface_lod_cache.py;tests/test_worker_data_sources.py,"Shared coordinate-reference-system services for terrain data. The current horizon engine still uses ETRS89 / UTM zone 31N as its metric working frame. Providers deliberately receive that frame as an argument, however, so raster implementati",compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers. 2 broad exception handlers.
TerraLab/terrain/data_sources.py,python,58680,1580,TerraLab.terrain,runtime,21,3,DataSource;DataSourceRegistry;LayerRole;LayerSelection;LayerSelectionResult;LayerSelectionService;LayerType;SelectionMode;SourceHealthStatus;SurfaceMode;build_source_fingerprint;infer_data_format;stable_source_id,,true,false,false,true,false,false,tests/test_assets_manager_data_sources.py;tests/test_copernicus_asset_integration.py;tests/test_data_library.py;tests/test_data_sources.py;tests/test_geospatial_providers.py;tests/test_s2glc_land_cover.py;tests/test_surface_lod_cache.py;tests/test_surface_mode_switch.py;tests/test_worker_data_sources.py,"Persistent typed catalogue and deterministic geospatial layer selection. This module owns metadata and user selection only. It deliberately does not open rasters or depend on Rasterio, Qt, terrain workers, or render code. Heavy inspection a",compatibility_risk,SPLIT,,0.90,Productive module has 1580 lines (>800 target). 2 broad exception handlers.
TerraLab/terrain/domain/README.md,documentation,261,7,TerraLab.terrain,runtime,0,0,,,false,false,false,false,false,false,,TerraLab terrain runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/terrain/domain/__init__.py,python,30,1,TerraLab.terrain,runtime,0,0,,,false,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/architecture/test_import_safety.py;tests/terrain/test_bands.py;tests/terrain/test_elevation_query.py;tests/terrain/test_vectorized_raycast.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_canvas_input_handler.py;tests/test_canvas_selection.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_morell_puig_den_cama.py;tests/test_s2glc_download.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_surface_mode_switch.py;tests/test_terrain_representation.py;tests/test_terrain_visibility_range.py;tests/test_worker_data_sources.py,Terrain domain models.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/terrain/domain/bands.py,python,4512,115,TerraLab.terrain,runtime,7,0,format_band_distance;generate_bands,,false,false,false,false,false,false,tests/terrain/test_bands.py;tests/test_adaptive_sampling.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_s2glc_land_cover.py;tests/test_surface_lod_cache.py;tests/test_terrain_representation.py;tests/test_terrain_surface_render.py;tests/test_terrain_visibility_range.py;tests/test_worker_data_sources.py,Terrain distance-band generation and naming.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/terrain/domain/curvature.py,python,1271,43,TerraLab.terrain,runtime,3,0,apparent_elevation_degrees;apparent_elevation_radians,,false,false,false,false,false,false,tests/test_morell_puig_den_cama.py,Earth-curvature and refraction corrections.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/terrain/domain/profile.py,python,8345,208,TerraLab.terrain,runtime,11,3,HorizonProfile;build_flat_horizon_profile;limit_profile_radius,,true,false,false,false,false,false,tests/architecture/test_import_safety.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_geospatial_providers.py;tests/test_s2glc_land_cover.py;tests/test_scene_controller_render_state.py;tests/test_surface_lod_cache.py;tests/test_surface_mode_switch.py;tests/test_terrain_representation.py;tests/test_terrain_surface_render.py;tests/test_terrain_visibility_range.py;tests/test_worker_data_sources.py,Terrain horizon profile domain model and invariants.,compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers.
TerraLab/terrain/infrastructure/README.md,documentation,283,7,TerraLab.terrain,runtime,0,0,,,false,false,false,false,false,false,,TerraLab terrain runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/terrain/infrastructure/__init__.py,python,40,1,TerraLab.terrain,runtime,0,0,,,false,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/terrain/test_elevation_query.py;tests/terrain/test_tile_index.py;tests/terrain/test_vectorized_raycast.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_canvas_input_handler.py;tests/test_canvas_selection.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_s2glc_download.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_surface_mode_switch.py;tests/test_terrain_representation.py;tests/test_tile_cache_load_safety.py;tests/test_worker_data_sources.py,Terrain infrastructure adapters.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/terrain/infrastructure/dem_tiles.py,python,27424,723,TerraLab.terrain,runtime,6,3,DemSampler;TileCache;TileIndex,,false,false,false,true,false,false,tests/terrain/test_tile_index.py;tests/test_tile_cache_load_safety.py,"DEM tile indexing, loading, and sampling infrastructure.",compatibility_risk,REFACTOR_IN_PLACE,,0.72,Contains compatibility/legacy/deprecation markers. 7 broad exception handlers.
TerraLab/terrain/land_cover/README.md,documentation,249,7,TerraLab.terrain,runtime,0,0,,,false,false,false,false,false,false,,TerraLab terrain runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/terrain/land_cover/__init__.py,python,329,15,TerraLab.terrain,runtime,0,1,,,true,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/terrain/test_elevation_query.py;tests/terrain/test_vectorized_raycast.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_canvas_input_handler.py;tests/test_canvas_selection.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_s2glc_download.py;tests/test_s2glc_land_cover.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_surface_mode_switch.py;tests/test_terrain_representation.py;tests/test_worker_data_sources.py,Semantic land-cover registries and rendering helpers.,active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/terrain/land_cover/legends/README.md,documentation,265,7,TerraLab.terrain,runtime,0,0,,,false,false,false,false,false,false,,TerraLab terrain runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/terrain/land_cover/legends/__init__.py,python,473,21,TerraLab.terrain,runtime,0,2,,,true,false,false,false,false,false,tests/architecture/test_boundaries.py;tests/terrain/test_elevation_query.py;tests/terrain/test_vectorized_raycast.py;tests/test_assets_manager_data_sources.py;tests/test_astro_rendering.py;tests/test_bake_process_atomic_save.py;tests/test_canvas_input_handler.py;tests/test_canvas_selection.py;tests/test_copernicus_asset_integration.py;tests/test_copernicus_orthophoto.py;tests/test_copernicus_orthophoto_dialog.py;tests/test_data_layers_ui_contract.py;tests/test_geospatial_providers.py;tests/test_horizon_baker_coverage.py;tests/test_horizon_worker_bortle.py;tests/test_light_pollution_modes.py;tests/test_light_pollution_sampler_crs.py;tests/test_s2glc_download.py;tests/test_s2glc_land_cover.py;tests/test_scope_ui_manager.py;tests/test_search_engine.py;tests/test_surface_mode_switch.py;tests/test_terrain_representation.py;tests/test_worker_data_sources.py,"Built-in, versioned land-cover legends.",active_or_unconfirmed,REVIEW_PUBLIC_API,,0.85,Package public surface must be verified before changes.
TerraLab/terrain/land_cover/legends/category_info.py,python,4078,94,TerraLab.terrain,runtime,5,1,LandCoverCategoryInfo;category_info,,true,false,false,true,false,false,tests/test_s2glc_land_cover.py;tests/test_surface_mode_switch.py,Localized semantic information for categorical land-cover values.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/terrain/land_cover/legends/s2glc.py,python,7039,160,TerraLab.terrain,runtime,6,0,LandCoverStyle;get_s2glc_style;s2glc_classes_to_rgba,,true,false,false,false,false,false,tests/test_data_sources.py;tests/test_s2glc_download.py;tests/test_s2glc_land_cover.py;tests/test_surface_lod_cache.py;tests/test_worker_data_sources.py,"Official S2GLC Europe 2017 semantic legend. The codes, English names and base RGB values below come from ``S2GLC_Europe_2017_v1.2_legend_and_version_info.txt`` embedded in the official categorical ZIP published by CBK PAN. They are delibera",active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/terrain/land_cover/visual_styles.py,python,2907,107,TerraLab.terrain,runtime,3,1,preserve_small_region;vibrant_land_cover_rgba,,true,false,false,true,false,false,tests/test_s2glc_land_cover.py,Alternative presentation palettes for semantic land-cover products. The source class identifiers and official colours remain immutable. These tables are only consulted by the renderer when the user selects Vibrant.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
TerraLab/terrain/light_pollution_query.py,python,1802,67,TerraLab.terrain,runtime,0,1,estimate_light_pollution;main,,false,false,false,false,false,false,tests/test_horizon_worker_bortle.py,TerraLab terrain runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence. 1 broad exception handlers.
TerraLab/terrain/light_pollution_sampler.py,python,44337,1127,TerraLab.terrain,runtime,8,5,LightPollutionSampler;LightPollutionSamplerChain;create_light_pollution_sampler;snapshot_light_pollution_sources,,true,false,false,false,false,false,tests/test_light_pollution_sampler_crs.py;tests/test_light_pollution_sampler_spatial.py;tests/test_light_pollution_typed_chain.py;tests/test_terrain_representation.py,light_pollution_sampler.py Sampler for nighttime-lights rasters (DVNL-like products). Coordinate contract: - User input coordinates are always geographic lat/lon in EPSG:4326. - Terrain/horizon internal coordinates are EPSG:25831 meters. - ,oversized,SPLIT,,0.90,Productive module has 1127 lines (>800 target). 10 broad exception handlers.
TerraLab/terrain/mesh/README.md,documentation,232,6,TerraLab.terrain,runtime,0,0,,,false,false,false,false,false,false,,TerraLab terrain runtime.,active_or_unconfirmed,KEEP,,0.75,No confirmed replacement or deletion evidence.
